Client,Bush,Well,Work,Timestamp,ДавЛевНас,ДавПравНас,ДавВыход,РасходЛевНас,РасходПравНас,РасходВыход,ТемпРецирк,ДавРецирк,ОбъемВыход,РасходВоды,Плотность
Геологи,12,34,тест,16.12.2024, 13:28:07,0.00,178.79,0.00,0.00,500.00,500.00,500.00,154.19,68.58,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:28:07,450.84,472.09,58.85,0.00,500.00,500.00,214.87,339.81,0.00,500.00,228.45
Геологи,12,34,тест,16.12.2024, 13:28:07,450.84,472.09,58.85,0.00,500.00,486.07,500.00,500.00,448.62,500.00,455.92
Геологи,12,34,тест,16.12.2024, 13:28:07,140.97,500.00,0.00,37.62,171.92,486.07,500.00,500.00,448.62,500.00,455.92
Геологи,12,34,тест,16.12.2024, 13:28:07,140.97,500.00,0.00,37.62,171.92,486.07,500.00,500.00,448.62,500.00,455.92
Геологи,12,34,тест,16.12.2024, 13:28:07,282.20,492.43,36.21,429.80,0.00,307.38,500.00,500.00,279.91,500.00,476.30
Геологи,12,34,тест,16.12.2024, 13:28:08,282.20,492.43,36.21,429.80,0.00,307.38,500.00,500.00,279.91,500.00,476.30
Геологи,12,34,тест,16.12.2024, 13:28:08,282.20,492.43,36.21,429.80,0.00,307.38,500.00,500.00,279.91,500.00,476.30
Геологи,12,34,тест,16.12.2024, 13:28:08,224.62,469.11,500.00,500.00,0.00,500.00,500.00,168.18,136.11,379.79,500.00
Геологи,12,34,тест,16.12.2024, 13:28:08,224.62,469.11,500.00,500.00,0.00,500.00,500.00,168.18,136.11,379.79,500.00
Геологи,12,34,тест,16.12.2024, 13:28:08,500.00,213.10,500.00,500.00,0.00,195.39,500.00,0.00,151.01,500.00,158.38
Геологи,12,34,тест,16.12.2024, 13:28:08,0.00,373.77,0.00,0.00,156.79,0.00,394.52,500.00,0.00,500.00,476.00
Геологи,12,34,тест,16.12.2024, 13:28:08,0.00,373.77,0.00,0.00,156.79,0.00,394.52,500.00,0.00,500.00,476.00
Геологи,12,34,тест,16.12.2024, 13:28:08,390.68,500.00,0.00,362.40,500.00,0.00,500.00,402.96,0.00,239.39,16.01
Геологи,12,34,тест,16.12.2024, 13:28:08,390.68,500.00,0.00,362.40,500.00,0.00,500.00,402.96,0.00,239.39,16.01
Геологи,12,34,тест,16.12.2024, 13:28:08,390.68,500.00,0.00,362.40,500.00,0.00,500.00,402.96,0.00,239.39,16.01
Геологи,12,34,тест,16.12.2024, 13:28:08,500.00,490.90,276.02,326.55,500.00,362.41,500.00,0.00,0.00,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:28:09,500.00,490.90,276.02,326.55,500.00,362.41,500.00,0.00,0.00,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:28:09,500.00,490.90,276.02,326.55,500.00,362.41,500.00,0.00,0.00,0.00,84.39
Геологи,12,34,тест,16.12.2024, 13:28:09,500.00,157.34,190.04,500.00,353.33,500.00,500.00,0.00,0.00,430.13,84.39
Геологи,12,34,тест,16.12.2024, 13:28:09,500.00,157.34,190.04,500.00,353.33,500.00,500.00,0.00,0.00,430.13,84.39
Геологи,12,34,тест,16.12.2024, 13:28:09,116.33,0.00,0.00,500.00,156.24,158.98,315.18,156.44,293.86,500.00,0.00
Геологи,12,34,тест,16.12.2024, 13:28:09,431.00,124.97,325.75,500.00,0.00,128.00,150.20,68.96,500.00,312.37,500.00
Геологи,12,34,тест,16.12.2024, 13:28:09,431.00,124.97,325.75,500.00,0.00,128.00,150.20,68.96,500.00,312.37,500.00
Геологи,12,34,тест,16.12.2024, 13:28:09,442.58,0.00,79.21,500.00,0.00,407.05,0.00,362.02,500.00,500.00,217.96
Геологи,12,34,тест,16.12.2024, 13:28:09,442.58,0.00,79.21,500.00,0.00,407.05,0.00,362.02,500.00,500.00,217.96
Геологи,12,34,тест,16.12.2024, 13:28:09,442.58,0.00,0.00,491.72,184.39,500.00,139.00,121.25,500.00,114.89,75.32
Геологи,12,34,тест,16.12.2024, 13:28:10,500.00,0.00,0.00,491.72,184.39,500.00,139.00,121.25,500.00,114.89,75.32
Геологи,12,34,тест,16.12.2024, 13:28:10,500.00,474.08,136.95,500.00,190.95,500.00,492.73,500.00,157.51,114.27,500.00
Геологи,12,34,тест,16.12.2024, 13:28:10,500.00,474.08,136.95,500.00,190.95,500.00,492.73,500.00,157.51,114.27,500.00
Геологи,12,34,тест,16.12.2024, 13:28:10,500.00,474.08,136.95,500.00,190.95,500.00,492.73,500.00,157.51,114.27,500.00
Геологи,12,34,тест,16.12.2024, 13:28:10,436.86,500.00,500.00,157.07,175.11,500.00,397.54,500.00,500.00,0.00,328.07
Геологи,12,34,тест,16.12.2024, 13:28:10,436.86,500.00,500.00,157.07,175.11,500.00,397.54,500.00,500.00,0.00,328.07
Геологи,12,34,тест,16.12.2024, 13:28:10,386.43,272.82,0.00,500.00,0.00,0.00,237.56,500.00,93.60,108.58,0.00
Геологи,12,34,тест,16.12.2024, 13:28:10,386.43,272.82,0.00,500.00,0.00,0.00,237.56,500.00,93.60,108.58,0.00
Геологи,12,34,тест,16.12.2024, 13:28:10,457.98,339.51,259.79,500.00,0.00,0.00,0.00,500.00,325.47,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:28:10,457.98,339.51,259.79,500.00,0.00,0.00,0.00,500.00,325.47,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:28:10,500.00,33.59,500.00,500.00,0.00,0.00,300.03,134.31,247.62,339.93,0.00
Геологи,12,34,тест,16.12.2024, 13:28:11,500.00,33.59,500.00,500.00,0.00,0.00,300.03,134.31,247.62,339.93,0.00
Геологи,12,34,тест,16.12.2024, 13:28:11,500.00,0.00,500.00,500.00,0.00,0.00,463.95,333.16,42.63,500.00,0.00
Геологи,12,34,тест,16.12.2024, 13:28:11,500.00,0.00,500.00,500.00,0.00,0.00,463.95,333.16,42.63,500.00,0.00
Геологи,12,34,тест,16.12.2024, 13:28:11,92.86,109.74,500.00,416.32,0.00,26.13,427.24,0.00,458.93,463.21,0.00
Геологи,12,34,тест,16.12.2024, 13:28:11,92.86,109.74,500.00,416.32,0.00,26.13,427.24,0.00,458.93,463.21,0.00
Геологи,12,34,тест,16.12.2024, 13:28:11,500.00,0.00,500.00,395.94,0.00,101.10,467.95,461.14,500.00,218.35,206.22
куеу,54,45,епап,16.12.2024, 13:35:23,395.46,0.00,148.41,341.36,262.83,474.07,0.00,25.75,180.68,177.12,115.02
куеу,54,45,епап,16.12.2024, 13:35:24,395.46,0.00,148.41,341.36,262.83,474.07,0.00,25.75,180.68,177.12,115.02
куеу,54,45,епап,16.12.2024, 13:35:24,500.00,0.00,154.10,500.00,339.86,500.00,411.86,0.00,17.76,419.56,0.00
куеу,54,45,епап,16.12.2024, 13:35:24,500.00,0.00,154.10,500.00,339.86,500.00,411.86,0.00,17.76,419.56,0.00
куеу,54,45,епап,16.12.2024, 13:35:24,500.00,0.00,154.10,500.00,339.86,500.00,411.86,0.00,17.76,419.56,0.00
куеу,54,45,епап,16.12.2024, 13:35:24,403.42,175.83,341.74,500.00,500.00,269.03,457.05,0.00,294.37,494.30,42.86
куеу,54,45,епап,16.12.2024, 13:35:24,403.42,175.83,341.74,500.00,500.00,269.03,457.05,0.00,294.37,494.30,42.86
куеу,54,45,епап,16.12.2024, 13:35:24,66.63,0.00,0.00,500.00,353.19,406.44,500.00,0.00,296.55,500.00,0.00
куеу,54,45,епап,16.12.2024, 13:35:24,66.63,0.00,0.00,500.00,353.19,406.44,500.00,0.00,296.55,500.00,0.00
куеу,54,45,епап,16.12.2024, 13:35:24,66.63,0.00,0.00,500.00,353.19,406.44,500.00,0.00,296.55,500.00,0.00
куеу,54,45,епап,16.12.2024, 13:35:24,359.62,0.00,349.97,500.00,0.00,0.00,436.44,0.00,500.00,500.00,0.00
куеу,54,45,епап,16.12.2024, 13:35:24,388.65,406.85,500.00,341.01,0.00,183.86,208.49,379.14,471.83,500.00,84.75
куеу,54,45,епап,16.12.2024, 13:35:24,500.00,37.73,500.00,418.13,0.00,0.00,289.20,500.00,500.00,169.31,28.85
куеу,54,45,епап,16.12.2024, 13:35:24,500.00,37.73,500.00,418.13,0.00,0.00,289.20,500.00,500.00,169.31,28.85
куеу,54,45,епап,16.12.2024, 13:35:25,500.00,136.98,141.45,195.51,335.59,231.21,495.85,287.83,284.18,500.00,430.10
куеу,54,45,епап,16.12.2024, 13:35:25,500.00,136.98,141.45,195.51,335.59,231.21,495.85,287.83,284.18,500.00,430.10
куеу,54,45,епап,16.12.2024, 13:35:25,500.00,136.98,141.45,195.51,335.59,231.21,495.85,287.83,284.18,500.00,430.10
куеу,54,45,епап,16.12.2024, 13:35:25,234.99,457.96,500.00,142.88,370.09,500.00,500.00,0.00,456.00,500.00,500.00
куеу,54,45,епап,16.12.2024, 13:35:25,234.99,457.96,500.00,142.88,370.09,500.00,500.00,0.00,456.00,500.00,500.00
куеу,54,45,епап,16.12.2024, 13:35:25,234.99,457.96,500.00,142.88,370.09,500.00,500.00,0.00,456.00,500.00,500.00
куеу,54,45,епап,16.12.2024, 13:35:25,253.53,265.80,500.00,0.00,0.00,377.72,500.00,0.00,500.00,70.90,500.00
куеу,54,45,епап,16.12.2024, 13:35:25,253.53,265.80,500.00,0.00,0.00,377.72,500.00,0.00,500.00,70.90,500.00
куеу,54,45,епап,16.12.2024, 13:35:25,0.00,81.57,276.96,441.28,137.94,0.22,0.00,462.12,500.00,426.70,389.67
куеу,54,45,епап,16.12.2024, 13:35:25,0.00,0.00,0.00,323.55,445.19,408.95,270.27,106.43,500.00,500.00,270.13
куеу,54,45,епап,16.12.2024, 13:35:25,0.00,0.00,0.00,323.55,445.19,408.95,270.27,106.43,500.00,500.00,270.13
куеу,54,45,епап,16.12.2024, 13:35:25,0.00,0.00,0.00,323.55,445.19,408.95,270.27,106.43,500.00,500.00,270.13
куеу,54,45,епап,16.12.2024, 13:35:26,338.56,167.33,0.00,255.22,500.00,500.00,449.43,433.65,500.00,315.19,66.18
куеу,54,45,епап,16.12.2024, 13:35:26,338.56,167.33,0.00,255.22,500.00,500.00,449.43,433.65,500.00,315.19,66.18
куеу,54,45,епап,16.12.2024, 13:35:26,338.56,167.33,0.00,255.22,500.00,500.00,449.43,433.65,500.00,315.19,66.18
куеу,54,45,епап,16.12.2024, 13:35:26,0.00,347.76,0.00,500.00,96.05,321.03,407.75,0.00,500.00,90.17,414.97
куеу,54,45,епап,16.12.2024, 13:35:26,0.00,347.76,0.00,500.00,96.05,321.03,407.75,0.00,500.00,90.17,414.97
куеу,54,45,епап,16.12.2024, 13:35:26,0.00,500.00,0.00,500.00,500.00,0.00,179.32,0.00,428.42,0.00,455.81
куеу,54,45,епап,16.12.2024, 13:35:26,0.00,500.00,0.00,500.00,500.00,0.00,179.32,0.00,428.42,0.00,455.81
Геологи,12,34,тест,16.12.2024, 13:36:20,500.00,0.00,110.28,0.00,0.00,0.00,0.00,500.00,0.00,415.43,291.33
Геологи,12,34,тест,16.12.2024, 13:36:20,262.40,0.00,220.03,0.00,0.00,0.00,5.43,416.03,197.62,500.00,445.52
Геологи,12,34,тест,16.12.2024, 13:36:20,262.40,0.00,220.03,0.00,0.00,0.00,5.43,416.03,197.62,500.00,445.52
Геологи,12,34,тест,16.12.2024, 13:36:20,262.40,0.00,220.03,0.00,0.00,0.00,5.43,416.03,197.62,500.00,312.60
Геологи,12,34,тест,16.12.2024, 13:36:20,287.52,274.52,0.00,0.00,329.56,0.00,390.78,500.00,286.37,500.00,312.60
Геологи,12,34,тест,16.12.2024, 13:36:20,287.52,274.52,0.00,0.00,329.56,0.00,390.78,500.00,286.37,500.00,312.60
Геологи,12,34,тест,16.12.2024, 13:36:20,500.00,171.84,0.00,0.00,0.00,0.00,0.00,500.00,0.00,337.29,0.00
Геологи,12,34,тест,16.12.2024, 13:36:20,500.00,171.84,0.00,0.00,0.00,0.00,0.00,500.00,0.00,337.29,0.00
Геологи,12,34,тест,16.12.2024, 13:36:21,500.00,171.84,0.00,0.00,0.00,0.00,0.00,500.00,0.00,337.29,0.00
Геологи,12,34,тест,16.12.2024, 13:36:21,19.70,500.00,248.88,0.00,0.00,236.67,0.00,500.00,407.81,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:21,19.70,500.00,248.88,0.00,0.00,236.67,0.00,500.00,407.81,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:21,0.00,484.47,56.09,0.00,314.87,74.04,500.00,130.51,241.88,500.00,73.30
Геологи,12,34,тест,16.12.2024, 13:36:21,0.00,484.47,56.09,0.00,314.87,74.04,500.00,130.51,241.88,500.00,73.30
Геологи,12,34,тест,16.12.2024, 13:36:21,0.00,0.00,0.00,262.43,0.00,0.00,500.00,284.15,0.00,236.96,0.00
Геологи,12,34,тест,16.12.2024, 13:36:21,0.00,0.00,0.00,262.43,0.00,0.00,500.00,284.15,0.00,236.96,0.00
Геологи,12,34,тест,16.12.2024, 13:36:21,348.24,341.58,343.31,90.75,35.29,0.00,500.00,344.10,0.00,351.04,364.92
Геологи,12,34,тест,16.12.2024, 13:36:21,348.24,341.58,343.31,90.75,35.29,0.00,500.00,344.10,0.00,351.04,364.92
Геологи,12,34,тест,16.12.2024, 13:36:21,348.24,341.58,343.31,90.75,35.29,0.00,500.00,344.10,0.00,351.04,364.92
Геологи,12,34,тест,16.12.2024, 13:36:21,500.00,500.00,500.00,0.00,255.50,0.00,347.59,56.72,0.00,36.81,169.63
Геологи,12,34,тест,16.12.2024, 13:36:21,500.00,500.00,500.00,0.00,255.50,0.00,347.59,56.72,0.00,36.81,169.63
Геологи,12,34,тест,16.12.2024, 13:36:21,500.00,500.00,500.00,0.00,255.50,0.00,347.59,56.72,0.00,36.81,169.63
Геологи,12,34,тест,16.12.2024, 13:36:22,235.71,332.69,500.00,495.74,500.00,0.00,500.00,157.95,82.13,60.65,338.16
Геологи,12,34,тест,16.12.2024, 13:36:22,0.00,391.05,0.00,476.83,500.00,260.86,500.00,188.85,370.09,0.00,130.03
Геологи,12,34,тест,16.12.2024, 13:36:22,479.21,259.18,292.59,46.77,183.08,500.00,500.00,358.67,257.38,0.00,181.43
Геологи,12,34,тест,16.12.2024, 13:36:22,479.21,259.18,292.59,46.77,183.08,500.00,500.00,358.67,257.38,0.00,181.43
Геологи,12,34,тест,16.12.2024, 13:36:22,479.21,259.18,292.59,46.77,183.08,500.00,500.00,358.67,257.38,0.00,181.43
Геологи,12,34,тест,16.12.2024, 13:36:22,500.00,126.62,0.00,0.00,126.63,500.00,500.00,116.63,154.51,0.00,178.21
Геологи,12,34,тест,16.12.2024, 13:36:22,500.00,126.62,0.00,0.00,126.63,500.00,500.00,116.63,154.51,0.00,178.21
Геологи,12,34,тест,16.12.2024, 13:36:22,500.00,126.62,0.00,0.00,126.63,500.00,500.00,317.33,345.04,255.50,500.00
Геологи,12,34,тест,16.12.2024, 13:36:22,276.74,0.00,0.00,119.63,124.97,500.00,500.00,317.33,345.04,255.50,500.00
Геологи,12,34,тест,16.12.2024, 13:36:22,276.74,0.00,0.00,119.63,124.97,500.00,500.00,317.33,345.04,255.50,500.00
Геологи,12,34,тест,16.12.2024, 13:36:23,383.31,96.79,0.00,0.00,0.00,500.00,500.00,500.00,430.11,397.61,193.00
Геологи,12,34,тест,16.12.2024, 13:36:23,383.31,96.79,0.00,0.00,0.00,500.00,500.00,500.00,430.11,397.61,193.00
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,0.00,500.00,6.19,35.35,310.97,500.00,500.00,500.00,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,0.00,77.57,0.00,375.69,500.00,500.00,500.00,500.00,500.00,115.63
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,0.00,77.57,0.00,375.69,500.00,500.00,500.00,500.00,500.00,115.63
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,187.38,0.00,0.00,282.62,500.00,81.27,163.30,500.00,500.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,187.38,0.00,0.00,282.62,500.00,81.27,163.30,500.00,500.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,500.00,128.34,244.57,401.73,194.65,221.23,0.00,67.40,450.22,0.00
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,500.00,128.34,244.57,401.73,194.65,221.23,0.00,67.40,450.22,0.00
Геологи,12,34,тест,16.12.2024, 13:36:23,500.00,14.11,111.26,74.77,0.00,0.00,0.00,50.33,0.00,375.63,0.00
Геологи,12,34,тест,16.12.2024, 13:36:24,500.00,14.11,111.26,74.77,0.00,0.00,0.00,50.33,0.00,375.63,0.00
Геологи,12,34,тест,16.12.2024, 13:36:24,500.00,14.11,111.26,74.77,0.00,0.00,0.00,50.33,0.00,375.63,0.00
Геологи,12,34,тест,16.12.2024, 13:36:24,500.00,473.26,0.00,199.51,0.00,0.00,0.00,352.02,0.00,500.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:24,61.80,500.00,409.72,0.00,0.00,183.80,0.00,500.00,480.56,308.44,500.00
Геологи,12,34,тест,16.12.2024, 13:36:24,376.18,234.00,39.50,320.43,261.25,0.00,429.53,500.00,500.00,451.10,500.00
Геологи,12,34,тест,16.12.2024, 13:36:24,376.18,234.00,39.50,320.43,261.25,0.00,429.53,500.00,500.00,451.10,500.00
Геологи,12,34,тест,16.12.2024, 13:36:24,500.00,0.00,383.67,500.00,334.30,0.00,137.28,63.48,500.00,403.72,500.00
Геологи,12,34,тест,16.12.2024, 13:36:24,500.00,0.00,383.67,500.00,334.30,0.00,137.28,63.48,500.00,403.72,500.00
Геологи,12,34,тест,16.12.2024, 13:36:24,500.00,429.55,299.84,500.00,289.38,374.71,280.21,270.61,9.49,22.18,12.56
Геологи,12,34,тест,16.12.2024, 13:36:24,500.00,429.55,299.84,500.00,289.38,374.71,280.21,270.61,9.49,22.18,12.56
Геологи,12,34,тест,16.12.2024, 13:36:24,437.00,402.91,66.22,500.00,0.00,0.00,500.00,500.00,0.00,91.15,0.00
Геологи,12,34,тест,16.12.2024, 13:36:25,437.00,402.91,14.88,252.23,14.67,0.00,222.29,195.56,488.24,271.49,0.00
Геологи,12,34,тест,16.12.2024, 13:36:25,3.50,500.00,14.88,252.23,14.67,0.00,222.29,195.56,488.24,271.49,0.00
Геологи,12,34,тест,16.12.2024, 13:36:25,164.76,36.64,0.00,0.00,0.00,0.60,362.53,121.08,500.00,484.07,87.79
Геологи,12,34,тест,16.12.2024, 13:36:25,500.00,192.50,0.00,0.00,164.70,493.87,149.43,11.68,327.10,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:25,140.27,500.00,0.00,0.00,347.26,500.00,0.00,0.00,500.00,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:25,19.04,500.00,12.35,0.00,0.00,167.26,0.00,0.00,120.49,236.00,126.08
Геологи,12,34,тест,16.12.2024, 13:36:25,19.04,500.00,12.35,0.00,0.00,167.26,0.00,0.00,120.49,236.00,126.08
Геологи,12,34,тест,16.12.2024, 13:36:25,0.00,500.00,471.11,23.23,0.00,500.00,301.41,0.00,376.75,0.00,369.63
Геологи,12,34,тест,16.12.2024, 13:36:26,4.03,500.00,500.00,153.78,0.00,500.00,387.98,0.00,456.69,0.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:26,4.03,500.00,500.00,153.78,0.00,500.00,387.98,476.33,50.52,0.00,108.76
Геологи,12,34,тест,16.12.2024, 13:36:26,291.28,495.29,500.00,0.00,192.68,311.13,169.51,476.33,50.52,0.00,108.76
Геологи,12,34,тест,16.12.2024, 13:36:26,500.00,500.00,351.85,108.40,357.11,149.64,326.05,500.00,128.56,0.00,482.00
Геологи,12,34,тест,16.12.2024, 13:36:26,500.00,50.30,500.00,0.00,222.05,0.00,391.09,500.00,0.00,0.00,193.72
Геологи,12,34,тест,16.12.2024, 13:36:26,500.00,50.30,500.00,0.00,222.05,0.00,391.09,500.00,0.00,0.00,193.72
Геологи,12,34,тест,16.12.2024, 13:36:26,500.00,500.00,305.90,0.00,0.00,0.00,436.05,500.00,481.85,0.00,65.27
Геологи,12,34,тест,16.12.2024, 13:36:26,500.00,500.00,500.00,0.00,259.31,0.00,500.00,500.00,72.85,420.43,0.00
Геологи,12,34,тест,16.12.2024, 13:36:26,500.00,500.00,500.00,0.00,259.31,12.23,500.00,342.81,500.00,298.65,335.66
Геологи,12,34,тест,16.12.2024, 13:36:26,436.33,500.00,500.00,62.46,0.00,12.23,500.00,342.81,500.00,298.65,335.66
Геологи,12,34,тест,16.12.2024, 13:36:26,500.00,500.00,500.00,380.71,403.17,233.01,500.00,14.39,264.51,286.67,0.00
Геологи,12,34,тест,16.12.2024, 13:36:27,303.38,500.00,158.03,0.00,500.00,209.49,425.64,294.28,10.97,500.00,268.09
Геологи,12,34,тест,16.12.2024, 13:36:27,0.00,500.00,0.00,0.00,500.00,245.26,500.00,0.00,7.00,248.49,500.00
Геологи,12,34,тест,16.12.2024, 13:36:27,0.00,500.00,0.00,0.00,500.00,245.26,500.00,0.00,7.00,248.49,500.00
Геологи,12,34,тест,16.12.2024, 13:36:27,194.55,500.00,254.59,0.00,500.00,304.62,255.66,0.00,59.15,500.00,245.40
Геологи,12,34,тест,16.12.2024, 13:36:27,0.00,500.00,380.68,371.50,500.00,500.00,0.00,482.45,500.00,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:27,0.00,500.00,380.68,371.50,500.00,500.00,0.00,482.45,500.00,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:27,173.89,306.61,16.95,500.00,500.00,461.84,46.05,500.00,500.00,21.17,500.00
Геологи,12,34,тест,16.12.2024, 13:36:27,0.00,0.00,0.00,199.26,500.00,500.00,473.00,500.00,500.00,149.22,500.00
Геологи,12,34,тест,16.12.2024, 13:36:27,0.00,0.00,332.33,500.00,500.00,500.00,500.00,500.00,500.00,0.00,207.88
Геологи,12,34,тест,16.12.2024, 13:36:27,457.20,312.74,332.33,500.00,500.00,500.00,500.00,500.00,500.00,0.00,207.88
Геологи,12,34,тест,16.12.2024, 13:36:27,500.00,201.51,279.57,143.37,500.00,180.60,500.00,197.70,31.57,49.88,235.89
Геологи,12,34,тест,16.12.2024, 13:36:28,35.75,452.82,500.00,0.00,453.50,212.50,500.00,0.00,144.80,251.41,500.00
Геологи,12,34,тест,16.12.2024, 13:36:28,0.00,91.62,220.94,4.05,500.00,39.00,246.45,414.56,0.00,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:28,44.85,212.88,466.87,480.37,105.23,0.00,121.76,490.99,428.31,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:28,44.85,212.88,466.87,480.37,105.23,0.00,121.76,490.99,428.31,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:28,226.32,0.00,190.54,1.03,472.33,0.00,0.00,192.84,36.23,217.39,500.00
Геологи,12,34,тест,16.12.2024, 13:36:28,380.05,259.89,372.01,27.80,500.00,311.38,0.00,315.81,6.48,500.00,13.41
Геологи,12,34,тест,16.12.2024, 13:36:28,500.00,268.47,500.00,498.68,500.00,500.00,361.59,500.00,387.67,448.87,315.81
Геологи,12,34,тест,16.12.2024, 13:36:28,500.00,0.00,500.00,500.00,500.00,500.00,50.34,500.00,0.00,7.61,0.00
Геологи,12,34,тест,16.12.2024, 13:36:28,453.48,211.40,408.04,368.48,500.00,268.31,226.01,431.72,0.00,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:28,500.00,0.00,500.00,29.18,500.00,380.79,0.00,403.54,0.00,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:29,500.00,100.23,500.00,0.00,500.00,0.00,0.00,500.00,0.00,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:29,500.00,100.23,500.00,0.00,500.00,0.00,0.00,500.00,251.90,0.00,42.56
Геологи,12,34,тест,16.12.2024, 13:36:29,500.00,78.80,0.00,88.34,54.97,361.70,0.00,335.92,0.00,177.85,417.57
Геологи,12,34,тест,16.12.2024, 13:36:29,500.00,78.80,0.00,88.34,54.97,361.70,0.00,335.92,0.00,177.85,417.57
Геологи,12,34,тест,16.12.2024, 13:36:29,500.00,0.00,0.00,0.00,500.00,25.59,0.00,500.00,428.71,111.29,478.72
Геологи,12,34,тест,16.12.2024, 13:36:29,500.00,247.45,40.13,396.06,500.00,386.84,91.14,500.00,500.00,40.56,206.52
Геологи,12,34,тест,16.12.2024, 13:36:29,500.00,0.00,470.33,500.00,429.96,500.00,0.00,23.22,368.19,316.75,500.00
Геологи,12,34,тест,16.12.2024, 13:36:29,218.06,0.00,240.61,21.24,500.00,500.00,0.00,0.00,0.00,7.07,500.00
Геологи,12,34,тест,16.12.2024, 13:36:29,0.00,0.00,10.33,116.61,158.73,446.87,372.02,328.80,485.91,0.00,367.54
Геологи,12,34,тест,16.12.2024, 13:36:29,0.00,355.79,430.60,94.87,191.10,366.42,219.24,435.72,500.00,0.00,176.76
Геологи,12,34,тест,16.12.2024, 13:36:30,0.00,0.00,341.88,0.00,138.59,500.00,500.00,500.00,231.86,0.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:30,218.16,247.50,62.70,0.00,252.38,500.00,500.00,20.98,0.00,68.28,393.25
Геологи,12,34,тест,16.12.2024, 13:36:30,218.16,247.50,62.70,0.00,252.38,500.00,500.00,20.98,0.00,68.28,393.25
Геологи,12,34,тест,16.12.2024, 13:36:30,21.51,500.00,493.86,0.00,350.83,209.48,291.87,0.00,396.04,0.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:30,0.00,456.05,500.00,396.00,500.00,0.00,62.27,213.37,500.00,339.73,500.00
Геологи,12,34,тест,16.12.2024, 13:36:30,115.21,180.26,500.00,500.00,188.22,0.00,428.25,313.15,177.77,492.29,500.00
Геологи,12,34,тест,16.12.2024, 13:36:30,318.19,317.91,500.00,500.00,0.00,0.00,350.48,0.00,453.68,500.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:30,318.19,317.91,500.00,500.00,0.00,0.00,303.25,82.19,500.00,335.86,500.00
Геологи,12,34,тест,16.12.2024, 13:36:30,95.32,164.11,500.00,500.00,0.00,0.00,118.43,0.00,490.78,411.21,500.00
Геологи,12,34,тест,16.12.2024, 13:36:31,492.55,70.11,314.60,500.00,90.26,0.00,118.43,466.84,500.00,325.63,500.00
Геологи,12,34,тест,16.12.2024, 13:36:31,500.00,500.00,500.00,500.00,0.00,0.00,0.00,500.00,392.52,128.65,500.00
Геологи,12,34,тест,16.12.2024, 13:36:31,216.56,500.00,463.96,383.94,210.10,400.21,204.46,500.00,0.00,0.00,75.70
Геологи,12,34,тест,16.12.2024, 13:36:31,300.54,67.20,500.00,190.66,500.00,500.00,63.02,500.00,289.06,390.40,478.52
Геологи,12,34,тест,16.12.2024, 13:36:31,500.00,0.69,500.00,418.67,500.00,496.25,0.00,500.00,500.00,500.00,140.05
Геологи,12,34,тест,16.12.2024, 13:36:31,500.00,41.43,500.00,500.00,500.00,141.06,0.00,281.35,500.00,500.00,23.33
Геологи,12,34,тест,16.12.2024, 13:36:31,371.76,0.00,151.23,500.00,500.00,260.60,357.09,250.25,239.14,500.00,0.00
Геологи,12,34,тест,16.12.2024, 13:36:31,371.76,0.00,151.23,500.00,500.00,260.60,357.09,0.00,244.70,65.63,153.40
Геологи,12,34,тест,16.12.2024, 13:36:31,258.12,144.72,85.87,500.00,500.00,500.00,0.00,318.11,148.18,0.00,500.00
Геологи,12,34,тест,16.12.2024, 13:36:31,248.49,498.66,40.25,500.00,500.00,500.00,0.00,318.11,148.18,0.00,56.09
