Time,P_pipe,Q_pipe,VolumePipe,Dens_recirc,Q_LR_
NaN:NaN:NaN,8.9,0,-6,1.43,14.8
NaN:NaN:NaN,9,0,-6,1.43,14.7
NaN:NaN:NaN,9.1,0,-6,1.43,14.8
NaN:NaN:NaN,9,0,-6,1.43,14.7
NaN:NaN:NaN,9,0,-6,1.42,14.8
NaN:NaN:NaN,8.9,0,-6,1.42,14.7
NaN:NaN:NaN,8.9,0,-6,1.42,14.8
NaN:NaN:NaN,9.1,0,-6,1.42,14.8
NaN:NaN:NaN,8.8,0,-6,1.42,14.7
NaN:NaN:NaN,8.9,0,-6,1.42,14.8
NaN:NaN:NaN,8.8,0,-6,1.42,14.7
NaN:NaN:NaN,8.7,0,-6,1.42,14.8
NaN:NaN:NaN,8.9,0,-6,1.42,14.8
NaN:NaN:NaN,8.3,0,-6,1.42,14.7
NaN:NaN:NaN,8.7,0,-6,1.42,14.8
NaN:NaN:NaN,8.5,0,-6,1.42,14.8
NaN:NaN:NaN,9.1,0,-6,1.41,14.8
NaN:NaN:NaN,9.1,0,-6,1.41,14.7
NaN:NaN:NaN,8.7,0,-6,1.41,14.8
NaN:NaN:NaN,9,0,-6,1.41,14.7
NaN:NaN:NaN,9.1,0,-6,1.41,14.9
NaN:NaN:NaN,9.2,0,-6,1.41,14.7
NaN:NaN:NaN,9.6,0,-6,1.41,14.8
NaN:NaN:NaN,9.4,0,-6,1.41,14.7
NaN:NaN:NaN,9.6,0,-6,1.41,14.8
NaN:NaN:NaN,9.4,0,-6,1.41,14.7
NaN:NaN:NaN,9.5,0,-6,1.41,14.8
NaN:NaN:NaN,9.4,0,-6,1.41,14.7
NaN:NaN:NaN,9.7,0,-6,1.41,14.8
NaN:NaN:NaN,9.7,0,-6,1.41,14.8
NaN:NaN:NaN,9.5,0,-6,1.41,14.7
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.7
NaN:NaN:NaN,9.1,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.7
NaN:NaN:NaN,9,0,-6,1.41,14.8
NaN:NaN:NaN,9.4,0,-6,1.41,14.7
NaN:NaN:NaN,9.4,0,-6,1.41,14.8
NaN:NaN:NaN,9,0,-6,1.41,14.7
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9.2,0,-6,1.41,14.8
NaN:NaN:NaN,9.2,0,-6,1.41,14.7
NaN:NaN:NaN,9,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.7
NaN:NaN:NaN,9.4,0,-6,1.41,14.8
NaN:NaN:NaN,9.7,0,-6,1.41,14.7
NaN:NaN:NaN,9.4,0,-6,1.41,14.8
NaN:NaN:NaN,8.9,0,-6,1.41,14.7
NaN:NaN:NaN,9.4,0,-6,1.42,14.8
NaN:NaN:NaN,9,0,-6,1.42,14.7
NaN:NaN:NaN,9.2,0,-6,1.42,14.8
NaN:NaN:NaN,9.2,0,-6,1.41,14.7
NaN:NaN:NaN,9.2,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9.2,0,-6,1.41,14.7
NaN:NaN:NaN,8.7,0,-6,1.41,14.8
NaN:NaN:NaN,9,0,-6,1.41,14.7
NaN:NaN:NaN,9,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.7
NaN:NaN:NaN,9.6,0,-6,1.41,14.8
NaN:NaN:NaN,9.5,0,-6,1.41,14.7
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9.2,0,-6,1.41,14.7
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.7
NaN:NaN:NaN,9.8,0,-6,1.41,14.8
NaN:NaN:NaN,9.2,0,-6,1.41,14.7
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9.1,0,-6,1.41,14.7
NaN:NaN:NaN,9,0,-6,1.41,14.8
NaN:NaN:NaN,9.1,0,-6,1.41,14.7
NaN:NaN:NaN,9.1,0,-6,1.41,14.8
NaN:NaN:NaN,9.3,0,-6,1.41,14.8
NaN:NaN:NaN,9,0,-6,1.41,14.8
NaN:NaN:NaN,8.7,0,-6,1.41,14.7
NaN:NaN:NaN,9.2,0,-6,1.41,14.8
NaN:NaN:NaN,8.9,0,-6,1.4,14.8
NaN:NaN:NaN,9,0,-6,1.4,14.7
NaN:NaN:NaN,9.4,0,-6,1.4,14.8
NaN:NaN:NaN,9.1,0,-6,1.4,14.7
NaN:NaN:NaN,9.2,0,-6,1.4,14.8
NaN:NaN:NaN,9.4,0,-6,1.41,14.7
NaN:NaN:NaN,9.1,0,-6,1.42,14.8
NaN:NaN:NaN,9.1,0,-6,1.42,14.7
NaN:NaN:NaN,9.3,0,-6,1.42,14.8
NaN:NaN:NaN,9.4,0,-6,1.43,14.8
NaN:NaN:NaN,9.5,0,-6,1.44,14.7
NaN:NaN:NaN,9.6,0,-6,1.45,14.8
NaN:NaN:NaN,9.2,0,-6,1.46,14.7
NaN:NaN:NaN,8.5,0,-6,1.46,14.8
NaN:NaN:NaN,8.7,0,-6,1.47,14.7
NaN:NaN:NaN,8.4,0,-6,1.48,14.8
NaN:NaN:NaN,8.9,0,-6,1.48,14.7
NaN:NaN:NaN,9,0,-6,1.49,14.8
NaN:NaN:NaN,8.9,0,0,1.5,14.8
NaN:NaN:NaN,8.8,0,0,1.51,14.7
NaN:NaN:NaN,8.8,0,0,1.51,14.9
NaN:NaN:NaN,8.7,0,0,1.52,14.7
NaN:NaN:NaN,8.5,0,0,1.52,14.8
NaN:NaN:NaN,8.9,0,0,1.53,14.7
NaN:NaN:NaN,9,0,0,1.54,14.8
NaN:NaN:NaN,8.8,0,0,1.54,14.7
NaN:NaN:NaN,8.8,0,0,1.55,14.8
NaN:NaN:NaN,8.9,0,0,1.56,14.8
NaN:NaN:NaN,9.1,0,0,1.56,14.7
NaN:NaN:NaN,9,0,0,1.56,14.8
NaN:NaN:NaN,9.2,0,0,1.57,14.7
NaN:NaN:NaN,9.2,0,0,1.57,14.8
NaN:NaN:NaN,8.9,0,0,1.58,14.8
NaN:NaN:NaN,9,0,0,1.58,14.8
NaN:NaN:NaN,8.5,0,0,1.59,14.7
NaN:NaN:NaN,8.5,0,0,1.59,14.8
NaN:NaN:NaN,8.9,0,0,1.59,14.8
NaN:NaN:NaN,9.2,0,0,1.6,14.7
NaN:NaN:NaN,9.3,0,0,1.6,14.8
NaN:NaN:NaN,8.9,0,0,1.6,14.7
NaN:NaN:NaN,9,0,0,1.61,14.8
NaN:NaN:NaN,9.4,0,0,1.61,14.7
NaN:NaN:NaN,9.5,0,0,1.62,14.8
NaN:NaN:NaN,9.6,0,0,1.62,14.7
NaN:NaN:NaN,9.4,0,0,1.62,14.9
NaN:NaN:NaN,9.1,0,0,1.63,14.6
NaN:NaN:NaN,9.8,0,0,1.63,14.8
NaN:NaN:NaN,9.1,0,0,1.64,14.7
NaN:NaN:NaN,9.2,0,0,1.64,14.9
NaN:NaN:NaN,9.5,0,0,1.64,14.7
NaN:NaN:NaN,9.6,0,0,1.64,14.7
NaN:NaN:NaN,9.6,0,0,1.65,14.7
NaN:NaN:NaN,9.2,0,0,1.65,14.8
NaN:NaN:NaN,9.4,0,0,1.65,14.8
NaN:NaN:NaN,9,0,0,1.65,14.7
NaN:NaN:NaN,8.9,0,0,1.65,14.7
NaN:NaN:NaN,9.7,0,0,1.66,14.8
NaN:NaN:NaN,9.4,0,0,1.66,14.8
NaN:NaN:NaN,9.6,0,0,1.66,14.7
NaN:NaN:NaN,10.2,0,0,1.66,14.7
NaN:NaN:NaN,10,0,0,1.67,14.8
NaN:NaN:NaN,9.7,0,0,1.67,14.8
NaN:NaN:NaN,10,0,0,1.67,14.7
NaN:NaN:NaN,10.1,0,0,1.67,14.6
NaN:NaN:NaN,10.2,0,0,1.68,14.8
NaN:NaN:NaN,10,0,0,1.68,14.7
NaN:NaN:NaN,9.7,0,0,1.68,14.8
NaN:NaN:NaN,9.8,0,0,1.68,14.7
NaN:NaN:NaN,9.7,0,0,1.69,14.8
NaN:NaN:NaN,9.7,0,0,1.69,14.6
NaN:NaN:NaN,9.7,0,0,1.69,14.8
NaN:NaN:NaN,9.9,0,0,1.69,14.7
NaN:NaN:NaN,10.2,0,0,1.69,14.8
NaN:NaN:NaN,10.3,0,0,1.69,14.7
NaN:NaN:NaN,10.6,0,0,1.69,14.8
NaN:NaN:NaN,10.7,0,0,1.69,14.6
NaN:NaN:NaN,10.5,0,0,1.69,14.8
NaN:NaN:NaN,10.6,0,0,1.69,14.7
NaN:NaN:NaN,10.3,0,0,1.69,14.8
NaN:NaN:NaN,10.4,0,0,1.7,14.6
NaN:NaN:NaN,10.2,0,0,1.7,14.7
NaN:NaN:NaN,10.3,0,0,1.7,14.8
NaN:NaN:NaN,10.3,0,0,1.71,14.7
NaN:NaN:NaN,10.3,0,0,1.71,14.7
NaN:NaN:NaN,10.1,0,0,1.71,14.7
NaN:NaN:NaN,10.2,0,0,1.71,14.8
NaN:NaN:NaN,10.9,0,0,1.72,14.6
NaN:NaN:NaN,10.6,0,0,1.71,14.7
NaN:NaN:NaN,10.9,0,0,1.72,14.8
NaN:NaN:NaN,11,0,0,1.72,14.6
NaN:NaN:NaN,10.9,0,0,1.72,14.8
NaN:NaN:NaN,10.9,0,0,1.72,14.6
NaN:NaN:NaN,10.9,0,0,1.72,14.8
NaN:NaN:NaN,10.9,0,0,1.73,14.7
NaN:NaN:NaN,11.3,0,0,1.73,14.6
NaN:NaN:NaN,11.4,0,0,1.73,14.8
NaN:NaN:NaN,11.3,0,0,1.73,14.6
NaN:NaN:NaN,11.6,0,0,1.73,14.8
NaN:NaN:NaN,11.6,0,0,1.74,14.7
NaN:NaN:NaN,11.8,0,0,1.74,14.6
NaN:NaN:NaN,10.6,0,0,1.74,14.8
NaN:NaN:NaN,10.6,0,0,1.74,14.7
NaN:NaN:NaN,11.1,0,0,1.74,14.7
NaN:NaN:NaN,10.9,0,0,1.74,14.7
NaN:NaN:NaN,11.2,0,0,1.74,14.7
NaN:NaN:NaN,12,0,0,1.74,14.7
NaN:NaN:NaN,11.5,0,0,1.74,14.6
NaN:NaN:NaN,11.3,0,0,1.74,14.8
NaN:NaN:NaN,10.9,0,0,1.75,14.6
NaN:NaN:NaN,11.2,0,0,1.75,14.7
NaN:NaN:NaN,11.1,0,0,1.75,14.7
NaN:NaN:NaN,10.6,0,0,1.75,14.7
NaN:NaN:NaN,10.9,0,0,1.75,14.7
NaN:NaN:NaN,11.2,0,0,1.75,14.7
NaN:NaN:NaN,11.8,0,0,1.75,14.6
NaN:NaN:NaN,12.1,0,0,1.75,14.8
NaN:NaN:NaN,11.9,0,0,1.75,14.6
NaN:NaN:NaN,11.7,0,0,1.75,14.7
NaN:NaN:NaN,12.3,0,0,1.75,14.7
NaN:NaN:NaN,11.9,0,0,1.75,14.6
NaN:NaN:NaN,11.7,0,0,1.75,14.8
NaN:NaN:NaN,11.9,0,0,1.76,14.6
NaN:NaN:NaN,11.8,0,0,1.76,14.7
NaN:NaN:NaN,11.6,0,0,1.76,14.7
NaN:NaN:NaN,11.9,0,0,1.76,14.7
NaN:NaN:NaN,11.9,0,0,1.76,14.6
NaN:NaN:NaN,11.9,0,0,1.77,14.8
NaN:NaN:NaN,12.5,0,0,1.77,14.6
NaN:NaN:NaN,12.3,0,0,1.77,14.6
NaN:NaN:NaN,12,0,0,1.77,14.8
NaN:NaN:NaN,12,0,0,1.77,14.6
NaN:NaN:NaN,11.7,0,0,1.77,14.7
NaN:NaN:NaN,12,0,0,1.77,14.7
NaN:NaN:NaN,12.2,0,0,1.77,14.6
NaN:NaN:NaN,12.4,0,0,1.78,14.8
NaN:NaN:NaN,12.2,0,0,1.78,14.6
NaN:NaN:NaN,12.1,0,0,1.78,14.6
NaN:NaN:NaN,12.8,0,0,1.78,14.7
NaN:NaN:NaN,12.7,0,0,1.78,14.7
NaN:NaN:NaN,12.1,0,0,1.79,14.6
NaN:NaN:NaN,12.1,0,0,1.79,14.7
NaN:NaN:NaN,12.4,0,0,1.79,14.7
NaN:NaN:NaN,12.5,0,0,1.79,14.6
NaN:NaN:NaN,12.4,0,0,1.79,14.7
NaN:NaN:NaN,12.4,0,0,1.79,14.7
NaN:NaN:NaN,12.4,0,0,1.8,14.6
NaN:NaN:NaN,12.3,0,0,1.8,14.7
NaN:NaN:NaN,12.3,0,0,1.81,14.7
NaN:NaN:NaN,12.6,0,0,1.81,14.6
NaN:NaN:NaN,13.1,0,0,1.81,14.7
NaN:NaN:NaN,13.2,0,0,1.81,14.7
NaN:NaN:NaN,13.4,0,0,1.82,14.6
NaN:NaN:NaN,12.6,0,0,1.82,14.7
NaN:NaN:NaN,12.5,0,0,1.82,14.6
NaN:NaN:NaN,12.5,0,0,1.83,14.7
NaN:NaN:NaN,12.1,0,0,1.83,14.7
NaN:NaN:NaN,12.1,0,0,1.83,14.6
NaN:NaN:NaN,12.9,0,0,1.83,14.6
NaN:NaN:NaN,12.9,0,0,1.84,14.7
NaN:NaN:NaN,12.4,0,0,1.84,14.7
NaN:NaN:NaN,12.3,0,0,1.84,14.6
NaN:NaN:NaN,12.8,0,0,1.84,14.7
NaN:NaN:NaN,12.9,0,0,1.85,14.6
NaN:NaN:NaN,12.6,0,0,1.85,14.7
NaN:NaN:NaN,12.8,0,0,1.85,14.7
NaN:NaN:NaN,12.7,0,0,1.86,14.6
NaN:NaN:NaN,13,0,0,1.86,14.6
NaN:NaN:NaN,12.8,0,0,1.86,14.6
NaN:NaN:NaN,12.4,0,0,1.86,14.7
NaN:NaN:NaN,13.1,0,0,1.86,14.6
NaN:NaN:NaN,13.2,0,0,1.86,14.6
NaN:NaN:NaN,13.2,0,0,1.87,14.7
NaN:NaN:NaN,13.1,0,0,1.87,14.7
NaN:NaN:NaN,12.9,0,0,1.87,14.5
NaN:NaN:NaN,12.7,0,0,1.87,14.7
NaN:NaN:NaN,13.1,0,0,1.87,14.6
NaN:NaN:NaN,13.5,0,0,1.87,14.6
NaN:NaN:NaN,13.2,0,0,1.87,14.6
NaN:NaN:NaN,13.5,0,0,1.87,14.7
NaN:NaN:NaN,13.4,0,0,1.87,14.6
NaN:NaN:NaN,13.3,0,0,1.87,14.6
NaN:NaN:NaN,12.9,0,0,1.87,14.7
NaN:NaN:NaN,12.7,0,0,1.87,14.6
NaN:NaN:NaN,13.6,0,0,1.87,14.6
NaN:NaN:NaN,13.2,0,0,1.88,14.7
NaN:NaN:NaN,13.1,0,0,1.88,14.6
NaN:NaN:NaN,13.6,0,0,1.88,14.6
NaN:NaN:NaN,13.7,0,0,1.88,14.6
NaN:NaN:NaN,13.7,0,0,1.88,14.7
NaN:NaN:NaN,13.2,0,0,1.88,14.6
NaN:NaN:NaN,12.9,0,0,1.88,14.6
NaN:NaN:NaN,13.6,0,0,1.88,14.6
NaN:NaN:NaN,13.6,0,0,1.88,14.7
NaN:NaN:NaN,13.5,0,0,1.88,14.5
NaN:NaN:NaN,13.7,0,0,1.87,14.6
NaN:NaN:NaN,13.3,0,0,1.87,14.6
NaN:NaN:NaN,13.2,0,0,1.86,14.7
NaN:NaN:NaN,14.3,0,0,1.86,14.6
NaN:NaN:NaN,14.1,0,0,1.86,14.6
NaN:NaN:NaN,13.7,0,0,1.87,14.6
NaN:NaN:NaN,14.1,0,0,1.87,14.7
NaN:NaN:NaN,13.7,0,0,1.87,14.5
NaN:NaN:NaN,13.2,0,0,1.87,14.6
NaN:NaN:NaN,14,0,0,1.87,14.6
NaN:NaN:NaN,13.9,0,0,1.88,14.7
NaN:NaN:NaN,14.1,0,0,1.88,14.6
NaN:NaN:NaN,14.2,0,0,1.88,14.6
NaN:NaN:NaN,13.9,0,0,1.88,14.5
NaN:NaN:NaN,13.5,0,0,1.88,14.7
NaN:NaN:NaN,13.7,0,0,1.88,14.6
NaN:NaN:NaN,14.3,0,0,1.88,14.6
NaN:NaN:NaN,14.4,0,0,1.88,14.6
NaN:NaN:NaN,13.9,0,0,1.88,14.6
NaN:NaN:NaN,14.2,0,0,1.88,14.6
NaN:NaN:NaN,14.1,0,0,1.88,14.6
NaN:NaN:NaN,14.1,0,0,1.87,14.6
NaN:NaN:NaN,13.9,0,0,1.87,14.7
NaN:NaN:NaN,14.6,0,0,1.87,14.5
NaN:NaN:NaN,14.5,0,0,1.86,14.6
NaN:NaN:NaN,14.1,0,0,1.86,14.6
NaN:NaN:NaN,14,0,0,1.86,14.7
NaN:NaN:NaN,14.1,0,0,1.86,14.5
NaN:NaN:NaN,14.2,0,0,1.87,14.6
NaN:NaN:NaN,14.4,0,0,1.87,14.5
NaN:NaN:NaN,14.1,0,0,1.87,14.6
NaN:NaN:NaN,14.2,0,0,1.87,14.7
NaN:NaN:NaN,14.1,0,0,1.88,14.6
NaN:NaN:NaN,14.1,0,0,1.88,14.5
NaN:NaN:NaN,14.7,0,0,1.88,14.6
NaN:NaN:NaN,15.1,0,0,1.88,14.7
NaN:NaN:NaN,14.6,0,0,1.88,14.6
NaN:NaN:NaN,14.6,0,0,1.88,14.5
NaN:NaN:NaN,14.3,0,0,1.88,14.6
NaN:NaN:NaN,14.4,0,0,1.89,14.6
NaN:NaN:NaN,14.5,0,0,1.89,14.6
NaN:NaN:NaN,14.4,0,0,1.88,14.6
NaN:NaN:NaN,14.6,0,0,1.88,14.6
NaN:NaN:NaN,15,0,0,1.87,14.5
NaN:NaN:NaN,14.2,0,0,1.86,14.7
NaN:NaN:NaN,14.9,0,0,1.86,14.6
NaN:NaN:NaN,14.9,0,0,1.85,14.6
NaN:NaN:NaN,14.7,0,0,1.85,14.5
NaN:NaN:NaN,14.8,0,0,1.84,14.6
NaN:NaN:NaN,14.5,0,0,1.84,14.6
NaN:NaN:NaN,14.7,0,0,1.83,14.6
NaN:NaN:NaN,14.9,0,0,1.83,14.6
NaN:NaN:NaN,15.1,0,0,1.83,14.5
NaN:NaN:NaN,14.9,0,0,1.84,14.6
NaN:NaN:NaN,14.5,0,0,1.84,14.6
NaN:NaN:NaN,14.9,0,0,1.84,14.6
NaN:NaN:NaN,14.6,0,0,1.85,14.6
NaN:NaN:NaN,14.7,0,0,1.85,14.5
NaN:NaN:NaN,14.3,0,0,1.85,14.6
NaN:NaN:NaN,14.8,0,0,1.85,14.7
NaN:NaN:NaN,15.1,0,0,1.85,14.5
NaN:NaN:NaN,14.7,0,0,1.85,14.6
NaN:NaN:NaN,14.4,0,0,1.86,14.6
NaN:NaN:NaN,14.9,0,0,1.86,14.5
NaN:NaN:NaN,15.4,0,0,1.86,14.7
NaN:NaN:NaN,15,0,0,1.87,14.5
NaN:NaN:NaN,14.7,0,0,1.87,14.6
NaN:NaN:NaN,14.7,0,0,1.87,14.7
NaN:NaN:NaN,14.9,0,0,1.88,14.5
NaN:NaN:NaN,14.6,0,0,1.88,14.6
NaN:NaN:NaN,14.6,0,0,1.88,14.5
NaN:NaN:NaN,15.3,0,0,1.88,14.6
NaN:NaN:NaN,14.7,0,0,1.88,14.7
NaN:NaN:NaN,14.2,0,0,1.88,14.5
NaN:NaN:NaN,14.3,0,0,1.88,14.6
NaN:NaN:NaN,14.7,0,0,1.88,14.6
NaN:NaN:NaN,15.1,0,0,1.88,14.5
NaN:NaN:NaN,15.3,0,0,1.88,14.7
NaN:NaN:NaN,14.6,0,0,1.88,14.5
NaN:NaN:NaN,14.1,0,0,1.89,14.6
NaN:NaN:NaN,15.1,0,0,1.88,14.6
NaN:NaN:NaN,15.4,0,0,1.88,14.5
NaN:NaN:NaN,15.3,0,0,1.88,14.7
NaN:NaN:NaN,14.9,0,0,1.88,14.6
NaN:NaN:NaN,14.8,0,0,1.87,14.5
NaN:NaN:NaN,14.7,0,0,1.87,14.6
NaN:NaN:NaN,15.3,0,0,1.87,14.5
NaN:NaN:NaN,15.4,0,0,1.87,14.7
NaN:NaN:NaN,15.1,0,0,1.87,14.5
NaN:NaN:NaN,14.9,0,0,1.87,14.6
NaN:NaN:NaN,14.6,0,0,1.87,14.6
NaN:NaN:NaN,15.1,0,0,1.87,14.5
NaN:NaN:NaN,15.6,0,0,1.87,14.6
NaN:NaN:NaN,15.5,0,0,1.87,14.6
NaN:NaN:NaN,14.9,0,0,1.87,14.6
NaN:NaN:NaN,14.5,0,0,1.87,14.5
NaN:NaN:NaN,15.2,0,0,1.87,14.6
NaN:NaN:NaN,15.4,0,0,1.87,14.5
NaN:NaN:NaN,15.6,0,0,1.88,14.7
NaN:NaN:NaN,15.2,0,0,1.88,14.5
NaN:NaN:NaN,14.7,0,0,1.88,14.6
NaN:NaN:NaN,15.2,0,0,1.87,14.5
NaN:NaN:NaN,14.4,0,0,1.87,14.6
NaN:NaN:NaN,15.1,0,0,1.87,14.5
NaN:NaN:NaN,15.2,0,0,1.88,14.7
NaN:NaN:NaN,15.8,0,0,1.88,14.5
NaN:NaN:NaN,15.5,0,0,1.88,14.6
NaN:NaN:NaN,14.9,0,0,1.88,14.6
NaN:NaN:NaN,15.1,0,0,1.88,14.5
NaN:NaN:NaN,15.4,0,0,1.87,14.6
NaN:NaN:NaN,16,0,0,1.88,14.6
NaN:NaN:NaN,15.7,0,0,1.88,14.6
NaN:NaN:NaN,15.4,0,0,1.88,14.5
NaN:NaN:NaN,15.8,0,0,1.88,14.6
NaN:NaN:NaN,15.4,0,0,1.88,14.5
NaN:NaN:NaN,16.2,0,0,1.88,14.7
NaN:NaN:NaN,16,0,0,1.87,14.5
NaN:NaN:NaN,15,0,0,1.87,14.6
NaN:NaN:NaN,15.6,0,0,1.87,14.5
NaN:NaN:NaN,15,0,0,1.87,14.5
NaN:NaN:NaN,15.4,0,0,1.87,14.6
NaN:NaN:NaN,15.6,0,0,1.87,14.7
NaN:NaN:NaN,15.6,0,0,1.88,14.5
NaN:NaN:NaN,15.7,0,0,1.88,14.5
NaN:NaN:NaN,15.6,0,0,1.88,14.6
NaN:NaN:NaN,15.5,0,0,1.88,14.5
NaN:NaN:NaN,15.8,0,0,1.88,14.6
NaN:NaN:NaN,15.6,0,0,1.88,14.6
NaN:NaN:NaN,14.9,0,0,1.88,14.6
NaN:NaN:NaN,15.6,0,0,1.87,14.5
NaN:NaN:NaN,16.1,0,0,1.87,14.6
NaN:NaN:NaN,15.6,0,0,1.87,14.5
NaN:NaN:NaN,15.4,0,0,1.87,14.5
NaN:NaN:NaN,15.1,0,0,1.87,14.6
NaN:NaN:NaN,15.5,0,0,1.87,14.6
NaN:NaN:NaN,15.8,0,0,1.87,14.6
NaN:NaN:NaN,15.9,0,0,1.87,14.6
NaN:NaN:NaN,15.8,0,0,1.87,14.5
NaN:NaN:NaN,15.2,0,0,1.87,14.6
NaN:NaN:NaN,15.4,0,0,1.87,14.5
NaN:NaN:NaN,15,0,0,1.87,14.6
NaN:NaN:NaN,15.4,0,0,1.88,14.6
NaN:NaN:NaN,16.4,0,0,1.88,14.5
NaN:NaN:NaN,15.7,0,0,1.88,14.6
NaN:NaN:NaN,15.8,0,0,1.88,14.5
NaN:NaN:NaN,15.6,0,0,1.88,14.6
NaN:NaN:NaN,16.2,0,0,1.88,14.5
NaN:NaN:NaN,16.6,0,0,1.88,14.7
NaN:NaN:NaN,15.7,0,0,1.88,14.5
NaN:NaN:NaN,15.8,0,0,1.87,14.5
NaN:NaN:NaN,16.1,0,0,1.87,14.6
NaN:NaN:NaN,16.1,0,0,1.87,14.5
NaN:NaN:NaN,15.7,0,0,1.87,14.6
NaN:NaN:NaN,15.9,0,0,1.87,14.6
NaN:NaN:NaN,15.3,0,0,1.87,14.6
NaN:NaN:NaN,15.7,0,0,1.87,14.5
NaN:NaN:NaN,15.9,0,0,1.87,14.6
NaN:NaN:NaN,15.8,0,0,1.87,14.5
NaN:NaN:NaN,15.9,0,0,1.88,14.5
NaN:NaN:NaN,15.4,0,0,1.88,14.7
NaN:NaN:NaN,15.6,0,0,1.88,14.5
NaN:NaN:NaN,16.3,0,0,1.88,14.6
NaN:NaN:NaN,15.8,0,0,1.88,14.5
NaN:NaN:NaN,15.3,0,0,1.88,14.6
NaN:NaN:NaN,15.4,0,0,1.88,14.5
NaN:NaN:NaN,15.8,0,0,1.88,14.7
NaN:NaN:NaN,15.9,0,0,1.87,14.5
NaN:NaN:NaN,15.4,0,0,1.88,14.6
NaN:NaN:NaN,15.6,0,0,1.88,14.5
NaN:NaN:NaN,15.3,0,0,1.87,14.7
NaN:NaN:NaN,15.4,0,0,1.87,14.5
NaN:NaN:NaN,15.6,0,0,1.87,14.5
NaN:NaN:NaN,15.5,0,0,1.87,14.6
NaN:NaN:NaN,15.3,0,0,1.87,14.5
NaN:NaN:NaN,15.8,0,0,1.87,14.6
NaN:NaN:NaN,15.7,0,0,1.87,14.5
NaN:NaN:NaN,15.9,0,0,1.87,14.7
NaN:NaN:NaN,15.6,0,0,1.86,14.5
NaN:NaN:NaN,15.8,0,0,1.86,14.6
NaN:NaN:NaN,16.1,0,0,1.86,14.5
NaN:NaN:NaN,15.1,0,0,1.86,14.5
NaN:NaN:NaN,15,0,0,1.86,14.6
NaN:NaN:NaN,16.3,0,0,1.86,14.6
NaN:NaN:NaN,16.2,0,0,1.86,14.6
NaN:NaN:NaN,16,0,0,1.86,14.5
NaN:NaN:NaN,15.8,0,0,1.86,14.6
NaN:NaN:NaN,15.9,0,0,1.86,14.5
NaN:NaN:NaN,16.2,0,0,1.86,14.5
NaN:NaN:NaN,16.5,0,0,1.86,14.7
NaN:NaN:NaN,16.2,0,0,1.86,14.5
NaN:NaN:NaN,16,0,0,1.86,14.6
NaN:NaN:NaN,15.9,0,0,1.86,14.5
NaN:NaN:NaN,15.9,0,0,1.87,14.5
NaN:NaN:NaN,16.5,0,0,1.87,14.6
NaN:NaN:NaN,16.1,0,0,1.87,14.5
NaN:NaN:NaN,15.4,0,0,1.87,14.7
NaN:NaN:NaN,15.8,0,0,1.87,14.5
NaN:NaN:NaN,15.9,0,0,1.86,14.5
NaN:NaN:NaN,16.2,0,0,1.86,14.6
NaN:NaN:NaN,16.2,0,0,1.86,14.5
NaN:NaN:NaN,15.6,0,0,1.87,14.5
NaN:NaN:NaN,16.3,0,0,1.87,14.6
NaN:NaN:NaN,16.3,0,0,1.87,14.6
NaN:NaN:NaN,16.2,0,0,1.86,14.5
NaN:NaN:NaN,15.6,0,0,1.86,14.6
NaN:NaN:NaN,16.3,0,0,1.87,14.5
NaN:NaN:NaN,15.8,0,0,1.87,14.6
NaN:NaN:NaN,15.2,0,0,1.87,14.5
NaN:NaN:NaN,15.4,0,0,1.86,14.6
NaN:NaN:NaN,16.6,0,0,1.86,14.6
NaN:NaN:NaN,16.6,0,0,1.86,14.5
NaN:NaN:NaN,16.2,0,0,1.86,14.5
NaN:NaN:NaN,15.8,0,0,1.86,14.6
NaN:NaN:NaN,16,0,0,1.86,14.5
NaN:NaN:NaN,15.8,0,0,1.86,14.6
NaN:NaN:NaN,15.8,0,0,1.86,14.6
NaN:NaN:NaN,15.5,0,0,1.86,14.5
NaN:NaN:NaN,15.6,0,0,1.86,14.6
NaN:NaN:NaN,15.8,0,0,1.86,14.5
NaN:NaN:NaN,15.8,0,0,1.86,14.5
NaN:NaN:NaN,15.7,0,0,1.86,14.6
NaN:NaN:NaN,16.2,0,0,1.86,14.6
NaN:NaN:NaN,15.6,0,0,1.86,14.6
NaN:NaN:NaN,15.8,0,0,1.85,14.5
NaN:NaN:NaN,15.9,0,0,1.85,14.5
NaN:NaN:NaN,15.5,0,0,1.85,14.6
NaN:NaN:NaN,16.1,0,0,1.85,14.5
